DIVISION_NAME,DISTRICT_NAME,THANA_NAME,EIIN,INSTITUTE_NAME,VILL_ROAD,POST_OFFICE,MANAGEMENT,ISNTITUTION_TYPE,MOBILE
Sylhet,Sunamganj,Sunamganj Sadar,130024,SUMANGONJ UCHCHA BALIKHA BIDDYALAYA,UKILPARA,SUNAMGANJ,Non-Govt,School,01711181733
Sylhet,Sunamganj,Sunamganj Sadar,130013,ABDUL AHAD SHAHIDA CHOWDHURY HIGH SCHOOL,NOTUN HASON NOGOR,SUNAMGONJ,Non-Govt,School,01712286319
Sylhet,Sunamganj,Sunamganj Sadar,138458,HAMIDUL HAQUE JUNIOR SCHOOL,VOISBER,JANIGAW,Non-Govt,School,01717869431
Sylhet,Sunamganj,Sunamganj Sadar,138729,BIAM LABORATORY SCHOOL SUNAMGANJ,KAZIR POINT | SUNAMGANJ,SUNAMGANJ SADAR,Non-Govt,School,01722124739
Sylhet,Sunamganj,Sunamganj Sadar,130968,SYEDPUR JUNIOR HIGH SCHOOL,SYEDPUR,SUNAMGONJ,Non-Govt,School,01772827663
Sylhet,Sunamganj,Tahirpur,137973,SUHALA GOVT. PRIMARY SCHOOL,SUHALA,BADAGHAT,Govt.,School,01943182967
Sylhet,Sunamganj,Tahirpur,137247,GHAGOTIA GOVT. PRIMARY SCHOOL,GHAGOTIA,BADAGHAT,Govt.,School,01724031702
Sylhet,Sunamganj,Tahirpur,130060,TAHIRPUR GOVERMENT HIGH SCHOOL,TAHIRPUR,TAHIRPUR,Govt.,School,01778413338
Sylhet,Sunamganj,Tahirpur,130072,ALHAZ JOYNAL ABEDIN GIRLS HIGH SCHOOL,BADAGAT,BADAGATE,Non-Govt,School,01723441212
Sylhet,Sunamganj,Tahirpur,130066,ADARSHA HIGH SCHOOL,LOURERGHOR,BADAGHAT,Non-Govt,School,01716426066
Sylhet,Sunamganj,Tahirpur,130061,BADAGHAT PUBLIC HIGH SCHOOL,BADAGHAT,BADAGHAT BAZAR,Non-Govt,School,01718508810
Sylhet,Sunamganj,Tahirpur,130062,BALIJURUI HAZI ELAHI BOX HIGH SCHOOL,BALIJURI,BALIJURI BAZAR,Non-Govt,School,01717280162
Sylhet,Sunamganj,Tahirpur,134944,BRAHMANGAON ADARSHA JUNIOR SCHOOL,BRAHMAN GAON,KAWKANDI,Non-Govt,School,+8801938008789
Sylhet,Sunamganj,Tahirpur,130068,KAWKANDI HIGH SCHOOL,KAWKANDI,KAWKANDI BAZAR,Non-Govt,School,01724554845
Sylhet,Sunamganj,Tahirpur,130067,MOAZZAM PUR HIGH SCHOOL,MOAZZAMPUR,MAHAMUDPUR,Non-Govt,School,01717802256
Sylhet,Sunamganj,Tahirpur,130071,BAGLI HIGH SCHOOL,BIRENDRO NAGOR,SREEPUR,Non-Govt,School,01711470481
Sylhet,Sunamganj,Tahirpur,130057,JONOTA HIGH SCHOOL,DALEORGAOW,SREEPUR,Non-Govt,School,01717847332
Sylhet,Sunamganj,Tahirpur,130070,BARDAL HIGH SCHOOL,BARDAL,TAHIR PUR,Non-Govt,School,01720444959
Sylhet,Sunamganj,Tahirpur,130069,ANWARPUR HIGH SCHOOL,ANWARPUR,TAHIRPUR,Non-Govt,School,01718790250
Sylhet,Sunamganj,Tahirpur,136792,DOKKINKUL SESDP MODEL HIGH SCHOOL,DOKHINKUL,TAHIRPUR,Non-Govt,School,01712035199
Sylhet,Sunamganj,Tahirpur,130059,HAZI M | A | JAHER HIGH SCHOOL,SADERKHALA,TAKERGHAT,Non-Govt,School,01712332001
Sylhet,Sunamganj,Tahirpur,130058,CHANPUR HIGH SCHOOL,CHANPUR,TAKERHAT,Non-Govt,School,01712843770
Sylhet,Sunamganj,Tahirpur,137822,HAZI YOUNUS ALI HIGH SCHOOL,MONIGAON GUTILA,BADAGHAT,Non-Govt,School,01737083750
Sylhet,Sunamganj,Tahirpur,138426,KOLAGAON CHARAGAON JUNIOR SCHOOL,KOLAGAON,SREEPUR,Non-Govt,School,01309138426
Sylhet,Sunamganj,Tahirpur,137054,DWIJENDRA KUMAR JUNIOR SCHOOL,PAINDUP,TAHIRPUR,Non-Govt,School,01724236965
Sylhet,Sunamganj,Tahirpur,134946,IDEAL VISSION ACADEMY BADAGHAT,BADARGHAT,BADARGHAT,Non-Govt,School,01773763422
Sylhet,Sylhet,Balaganj,130083,BALAGANJ D.N. GOVT. HIGH SCHOOL,CHANDPUR,BALAGONJ,Govt.,School,01718923830
Sylhet,Sylhet,Balaganj,130082,TOYRUNNESA GIRLS HIGH SCHOOL,DIGOR BERKURI,BALAGANJ,Non-Govt,School,01715860866
Sylhet,Sylhet,Balaganj,130104,KALIGONJ M.ELIAS ALI HIGH SCHOOL,KALIGONJ,BALAGONJ,Non-Govt,School,01740617475
Sylhet,Sylhet,Balaganj,130100,BANGLA BAZAR HIGH SCHOOL,TEGHARIA,BATREKUL BANGLA BAZAR,Non-Govt,School,01725104326
Sylhet,Sylhet,Balaganj,130084,BOAL JUR BAZAR HIGH SCHOOL,KAZIPUR,BOALJUR BAZAR,Non-Govt,School,01716670809
Sylhet,Sylhet,Balaganj,130106,MOYSHASHY ASTOGRAM HIGH SCHOOL,MOYSHASY,DANARAM,Non-Govt,School,01700942194
Sylhet,Sylhet,Balaganj,134803,GOHORPUR ABDUL MOTIN MOHILA ACADEMY,ALAPUR,GOHORPUR,Non-Govt,School,01744222176
Sylhet,Sylhet,Balaganj,134461,SOMIRUNNESSA JUNIOR SCHOOL,BOROJAMATH,GOHORPUR,Non-Govt,School,01712846154
Sylhet,Sylhet,Balaganj,130102,GALIMPUR HURUNNESA KANAM HIGH SCHOOL,GALIMPUR,MONUMUKH,Non-Govt,School,01712331506
Sylhet,Sylhet,Balaganj,130099,PURBA GOURIPUR HIGH SCHOOL,KAYASTHAGHAT,MUSLIMABAD,Non-Govt,School,01716386792
Sylhet,Sylhet,Balaganj,130097,MUSLIMABAD MODEL HIGH SCHOOL,MUSLIMABAD,MUSLIMABAD,Non-Govt,School,01309130097
Sylhet,Sylhet,Balaganj,136811,BANIGOW SESDP MODEL HIGH SCHOOL,BANIGOW,SONAPUR,Non-Govt,School,01309136811
Sylhet,Sylhet,Balaganj,130096,CHANDAIR PARA HIGH SCHOOL,CHANDAIR PARA,TAJPUR,Non-Govt,School,01718283036
Sylhet,Sylhet,Balaganj,130103,AZIZPUR HIGH SCHOOL,AZIZPUR,TALTOLA,Non-Govt,School,01712639173
Sylhet,Sylhet,Beani Bazar,130142,PANCHAKHANDA HARAGOVINDA HIGH SCHOOL,BEANI BAZAR,BEANI BAZAR,Govt.,School,01820240643
Sylhet,Sylhet,Beani Bazar,137209,GORARBOND GOVT. PRIMARY SCHOOL,GORARBOND,BOIRAGIBAZAR,Govt.,School,01781154669
Sylhet,Sylhet,Beani Bazar,137864,RAMDHA GOVT. PRIMARY SCHOOL,KARGAON,RAMDHA,Govt.,School,01819565729
Sylhet,Sylhet,Beani Bazar,130153,PANCHA KHANDA ANGURA GIIRLS HIGH SCHOOL,ANGURA,ANGURA,Non-Govt,School,01728818799
Sylhet,Sylhet,Beani Bazar,130152,ASIRGONJ HIGH SCHOOL,DEBARY,ASIRGONJ,Non-Govt,School,01716215883
Sylhet,Sylhet,Beani Bazar,130143,LAUTA HIGH SCHOOL,LAUTA,BAHADURPUR,Non-Govt,School,01818463960
Sylhet,Sylhet,Beani Bazar,130139,BAIRAGI BAZAR HIGH SCHOOL,KHASHIRBAND,BAIRAGI BAZAR,Non-Govt,School,01712524014
Sylhet,Sylhet,Beani Bazar,130130,BALINGA HIGH SCHOOL,BALINGA,BALINGA BAZAR,Non-Govt,School,01717497553
Sylhet,Sylhet,Beani Bazar,130156,DAKSHIN MURIA HIGH SCHOOL,CHUTODESH,BEANI BAZAR,Non-Govt,School,01827355578
Sylhet,Sylhet,Beani Bazar,130138,BEANIBAZAR GIRLS HIGH SCHOOL,FATEHPUR(DAS GRAM),BEANI BAZAR,Non-Govt,School,01748783994
Sylhet,Sylhet,Beani Bazar,130154,GHUNGADIA BORODESH GIRL'S HIGH SCHOOL,GHUNGADIA,BEANI BAZAR,Non-Govt,School,01717794895
Sylhet,Sylhet,Beani Bazar,130140,KHALIL CHOWDHURY ADARSHA BIDYA NIKETON,NAYAGRAM,BEANIBAZAR,Non-Govt,School,01819565528
Sylhet,Sylhet,Beani Bazar,130157,KUSHIARA MODEL HIGH SCHOOL,CHARIA,CHARIA BAZAR,Non-Govt,School,01758611646
Sylhet,Sylhet,Beani Bazar,136823,BAGBARI SESDP MODEL HIGH SCHOOL,BAGBARI,CHARKHAI,Non-Govt,School,01309136823
Sylhet,Sylhet,Beani Bazar,130145,CHARKHAI HIGH SCHOOL,KAMAR GARAM | BEANIBAZAR ROAD | SYLHET.,CHARKHAI,Non-Govt,School,01711345032
Sylhet,Sylhet,Beani Bazar,130141,DASURA DIPAKSHIK HIGH SCHOOL,DASURA,DASURA BAZAR,Non-Govt,School,01715053947
Sylhet,Sylhet,Beani Bazar,130147,DEULGRAM DIPAKSHIK HIGH SCHOOL,DEULGRAM,DEULGRAM,Non-Govt,School,01711485171
Sylhet,Sylhet,Beani Bazar,130151,SHAHJALAL BAZARA JONIOR HIGH SCHOOL,DEULGRAM (KALAPUR),DEULGRAM,Non-Govt,School,01718273214
Sylhet,Sylhet,Beani Bazar,130161,KHALIL CHOUDHURY GIRLS ACADEMY,NOYA DUBAG,DUBAG BAZAR,Non-Govt,School,01726148597
Sylhet,Sylhet,Beani Bazar,130159,DUBAG IDEAL ACADEMY,UTTAR DUBAG,DUBAG BAZAR,Non-Govt,School,01709246266
Sylhet,Sylhet,Beani Bazar,130146,JALDHUP HIGH SCHOOL,JALDHUP,JALDHUP,Non-Govt,School,01819565817
Sylhet,Sylhet,Beani Bazar,130131,JAMESHED AHMED HIGH SCHOOL,KAKURA,KAKURA,Non-Govt,School,01715072275
Sylhet,Sylhet,Beani Bazar,130133,DHAKAUTTOR MOHAMMADPUR HIGH SCHOOL,UTTARBAGH,KAUDIA,Non-Govt,School,01719238625
Sylhet,Sylhet,Beani Bazar,130160,SHOPTO GRAM HIGH SCHOOL,KHARAVOBA,KHARAVORA,Non-Govt,School,01714728028
Sylhet,Sylhet,Beani Bazar,130148,KURAR BAZAR DBI PAKSHIK HIGH SCHOOL,AKAKHAJANA,KURAR BAZAR,Non-Govt,School,01714911518
Sylhet,Sylhet,Beani Bazar,130135,MATHIURA BILATERAL HIGH SCHOOL,LAISHAITALA,MATHIURA BAZAR,Non-Govt,School,01718671946
Sylhet,Sylhet,Beani Bazar,130128,MATHIURA GIRLS HIGH SCHOOL,MATHIURA,MATHIURA BAZAR,Non-Govt,School,01729807484
Sylhet,Sylhet,Beani Bazar,130158,THE NEW GENERATION IDEAL HIGH SCHOOL,UTTOR MATHIURA,MATHIURA BAZAR,Non-Govt,School,01713815820
Sylhet,Sylhet,Beani Bazar,130136,MOLLAPUR UNION HIGH SCHOOL,MOLLAPUR,NIDANPUR,Non-Govt,School,01731752505
Sylhet,Sylhet,Beani Bazar,130132,PATHON ABDULLAPUR GIRL'S HIGH SCHOOL,PATHON,PATHON,Non-Govt,School,01750040678
Sylhet,Sylhet,Beani Bazar,130150,PURBA MURIA HIGH SCHOOL,SARPAR,PURBA MURIA,Non-Govt,School,01833167789
Sylhet,Sylhet,Beani Bazar,135648,SHEWLA HIGH SCHOOL,DIGHALBAK,SHELIA BAZAR,Non-Govt,School,01309135648
Sylhet,Sylhet,Beani Bazar,130137,KASBA GIRLS HIGH SCHOOL,KASBA,SREEDHARA,Non-Govt,School,01819560972
Sylhet,Sylhet,Beani Bazar,130155,KAKORDIA TERADOL HIGH SCHOOL,KAKORDIA TERADOL,TERADHAL BAZAR,Non-Govt,School,01718475925
Sylhet,Sylhet,Beani Bazar,130134,NALBOHOR HIGH SCHOOL,NALBOHOR,TILPARA,Non-Govt,School,01711700158
Sylhet,Sylhet,Beani Bazar,136819,BAHADURPUR HIGH SCHOOL,TIKORPARA,BAHADURPUR,Non-Govt,School,01819592621
Sylhet,Sylhet,Beani Bazar,131069,BEANIBAZAR JAMIA ISLAMIA HIGH SCHOOL,LASHAITALA,BEANI BAZER,Non-Govt,School,01819991534
Sylhet,Sylhet,Beani Bazar,130129,BIBIRAI JUNIOR HIGH SCHOOL,BIBIRAI,BIBIRAI BAZAR,Non-Govt,School,01711966524
Sylhet,Sylhet,Beani Bazar,134319,TAHIRUN NESSA CHOWDHURY ACADEMY CHARKHAI,ADINABAD,CHARKHAI,Non-Govt,School,01749838772
Sylhet,Sylhet,Beani Bazar,130127,SAYEDA FARHAN HOSSIAN HIGH SCHOOL,TARANG,KAKURA,Non-Govt,School,01916465363
Sylhet,Sylhet,Beani Bazar,130162,NIDANPUR SUPATALA GIRLS HIGH SCHOOL,SUPATALA,NIDANPUR,Non-Govt,School,01717226580
Sylhet,Sylhet,Beani Bazar,135766,SHALESWAR HIGH SCHOOL,SHALESWAR,SHALESWAR,Non-Govt,School,01724754367
Sylhet,Sylhet,Beani Bazar,138067,DIGOLBAK HAZI AKODDAS ALI CHOWDHURY JONIOR SCHOOL,DIGOLBAK,SHELIABAZAR,Non-Govt,School,01722114953
Sylhet,Sylhet,Beani Bazar,130149,GOBINDA SREE HIGH SCHOOL,GOBINDOSREE HIGH SCHOOL,GOBINDASREE,Non-Govt,School,01309130149
Sylhet,Sylhet,Beani Bazar,131064,AZAD CHOUDHURY ACADEMY,HETIMKHANI,RAMDHA BAZAR,Non-Govt,School,01711449402
Sylhet,Sylhet,Beani Bazar,131081,HAZI FOYZUR RAHMAN ACADEMY,CHUTODESH,BEANI BAZAR,Non-Govt,School,01819569342
Sylhet,Sylhet,Bishwanath,130180,RAMSUNDAR AGRAGAMI GOVT. HIGH SCHOOL,BISHWANATH,BISHANATH,Govt.,School,01716799082
Sylhet,Sylhet,Bishwanath,137214,TENGRA GOVT. PRIMARY SCHOOL,TENGRA,LALABAZAR,Govt.,School,01712328649
Sylhet,Sylhet,Bishwanath,130194,SAFAT ULLAH HIGH SCHOOL,ALANKARI,ALANKARI,Non-Govt,School,01918770470
Sylhet,Sylhet,Bishwanath,130185,BAUSHI KASHIMPUR HIGH SCHOOL,BAUSI,BAGICHA BAZAR,Non-Govt,School,01713806940
Sylhet,Sylhet,Bishwanath,130178,EKLIMIAH DI-PAKKHIK HIGH SCHOOL,BAIRAGIR BAZAR,BAIRAGIR BAZAR,Non-Govt,School,01309130178
Sylhet,Sylhet,Bishwanath,130191,HAJI YASIN ULLAH BETSANDI HIGH SCHOOL,BETSANDI,BETSHANDI,Non-Govt,School,01716765664
Sylhet,Sylhet,Bishwanath,130197,SHAHPIN HIGH SCHOOL,BHOGSHAIL,BHOGSHAIL,Non-Govt,School,01715774440
Sylhet,Sylhet,Bishwanath,130177,PROGATI HIGH SCHOOL,BISHGHAR,BISHGHAR,Non-Govt,School,01755048176
Sylhet,Sylhet,Bishwanath,130202,ILAMER GAON HIGH SCHOOL,ELAMERGAON,BISHWANATH,Non-Govt,School,01718537093
Sylhet,Sylhet,Bishwanath,130181,DASHGHAR NIZAMUL ULUM HIGH SCHOOL,NOAGOAN,DASHGHAR,Non-Govt,School,01712243033
Sylhet,Sylhet,Bishwanath,130187,KUNARAI ANWAR HOSSAIN DIMUKHI HIGH SCHOOL,KUNARAI,DEWKALASH,Non-Govt,School,01819101633
Sylhet,Sylhet,Bishwanath,130200,SOTHPUR HIGH SCHOOL,SOTHPUR,DEWKALOSH,Non-Govt,School,01731604480
Sylhet,Sylhet,Bishwanath,130192,ALHAZZ LOZZOTUNNESSA DIPAKKIK HIGH SCHOOL,HOSSAIN PUR,ISLAMABAD,Non-Govt,School,01716464708
Sylhet,Sylhet,Bishwanath,130195,JANAKALYAN HIGH SCHOOL,ALAPUR,KALIGANJ,Non-Govt,School,01726498265
Sylhet,Sylhet,Bishwanath,130179,AL HAJ TAHIR ALI HIGH SCHOOL,LALTEK,KAMAL BAZAR,Non-Govt,School,01714912525
Sylhet,Sylhet,Bishwanath,130201,HAZRAT SHAH JALAL R HIGH SCHOOL,GAGUTIA,LAMATUKER BAZAR,Non-Govt,School,01776852606
Sylhet,Sylhet,Bishwanath,130183,ZAMIR AHMED BOHU MUKHI HIGH SCHOOL,DHITPUR,NATUN BAZAR,Non-Govt,School,01721969534
Sylhet,Sylhet,Bishwanath,130196,JAGARON HIGH SCHOOL,DHARMADA,NAZIRBAZAR,Non-Govt,School,01712150589
Sylhet,Sylhet,Bishwanath,130186,UTTAR BISWANATH DBI PAKSHIK HIGH SCHOOL,KHAZANCHIGAON,PARGANA BAZAR,Non-Govt,School,01721966254
Sylhet,Sylhet,Bishwanath,131452,HAZRAT OMAR FARUQUE R ACADEMY,COLLEGE ROAD,BISHWANATH,Non-Govt,School,01711360598
Sylhet,Sylhet,Bishwanath,134956,KHAJANCHI ACADEMY SCHOOL,HOSANPUR,ISLAMABAD,Non-Govt,School,01776750608
Sylhet,Sylhet,Bishwanath,134957,DEMASHAD HIGH SCHOOL,MANDARUKA,MANDARUKA,Non-Govt,School,01763309280
Sylhet,Sylhet,Bishwanath,130190,P.M. C. ACADEMY HIGH SCHOOL,MUNSHIRGAON,MUNSHIRGAON,Non-Govt,School,01716093876
Sylhet,Sylhet,Bishwanath,134947,CHARIGRAM ADARSHA HIGH SCHOOL,KURIKHALA,RAJAGANJ BAZAR,Non-Govt,School,01309134947
Sylhet,Sylhet,Companiganj,130220,COMPANI GONJ THANA SADAR HIGH SCHOOL,BURDEW,COMPANIGONJ,Govt.,School,01309130220
Sylhet,Sylhet,Companiganj,130222,CHHANBARI HIGH SCHOOL,CHHANBARI,CHHANBARI BAZAR,Non-Govt,School,01715250047
Sylhet,Sylhet,Companiganj,130232,CHATIBOHOR JUNIOR SCHOOL,CHATIBOHOR,CHHATAK,Non-Govt,School,01716690991
Sylhet,Sylhet,Companiganj,130229,SHIBPUR JUNIOR SCHOOL,SHIBPUR,CHHATAK,Non-Govt,School,01715682021
Sylhet,Sylhet,Companiganj,130228,TELIKHAL HIGH SCHOOL,TELEKHAL,COMPANIGANJ,Non-Govt,School,01309130228
Sylhet,Sylhet,Companiganj,130225,DHALAR PAR HIGH SCHOOL,DHALAR PAR,DAYAR BAZAR,Non-Govt,School,01917533398
Sylhet,Sylhet,Companiganj,130230,KALABARI HIGH SCHOOL,KALABARI,DAYER BAZAR,Non-Govt,School,01719428492
Sylhet,Sylhet,Companiganj,130227,PARKUL JUNIOR HIGH SCHOOL,PARKUL,KALARUKHA,Non-Govt,School,01712357679
Sylhet,Sylhet,Companiganj,133931,BORNI JUNIOR HIGH SCHOOL,BORNI,KHAGAIL BAZAR,Non-Govt,School,01715336205
Sylhet,Sylhet,Companiganj,130226,DOLOIR GOAN HIGH SCHOOL,DOLOIRGOAN,KHAGAILBAZAR,Non-Govt,School,01709903346
Sylhet,Sylhet,Companiganj,130231,PURNACHOGUM HIGH SCHOOL,PURNACHAGRAM,KHAGAILBAZAR,Non-Govt,School,01741160008
Sylhet,Sylhet,Companiganj,130224,RANIKHAI HUMAYUN RASHID CHOWDHURY HIGH DCHOOL,BANOPUR,RANIKHAI KAMALBASTI,Non-Govt,School,01731306624
Sylhet,Sylhet,Companiganj,136854,DIGOL BAKERPAR FADERGAON JUNIOR SCHOOL,FADERGAON,COMPANIGANJ,Non-Govt,School,01734792344
Sylhet,Sylhet,Companiganj,139018,COMPANIGONJ JUNIOR GIRLS SCHOOL,COMPANIGONJ,COMPANIGONJ,Non-Govt,School,01790061273
Sylhet,Sylhet,Companiganj,138468,RAJNOGOR NOTUN BAZAR JUNIOR HIGH SCHOOL,RAJNOGOR,COMPANIGONJ,Non-Govt,School,01987425845
Sylhet,Sylhet,Companiganj,138752,BHOLAGONJ JUNIOR HIGH SCHOOL,-----,PARUA,Non-Govt,School,01716217168
Sylhet,Sylhet,Companiganj,138304,PUTAMARA JUNIOR HIGH SCHOOL,PUTAMARA,SHIBER BAZAR,Non-Govt,School,01883733220
Sylhet,Sylhet,Dakshin Surma,130473,REBATI RAMAN DIPAKKHIK HIGH SCHOOL,RAGHAB PUR,MOGLABAZAR,Govt.,School,01309130473
Sylhet,Sylhet,Dakshin Surma,139027,DHARADHORPUR GOVERNMENT PRIMARY SCHOOL,DHARADHORPUR,SYLHER,Govt.,School,01733148047
Sylhet,Sylhet,Dakshin Surma,137206,BOROIKANDI GOVT. PRIMARY SCHOOL,BOROIKANDI | ROAD NO-1,SYLHET SADAR,Govt.,School,01712451036
Sylhet,Sylhet,Dakshin Surma,130428,HAZRAT SHAHJALAL (R) HIGH SCHOOL,AZMATPUR,JALALPUR,Non-Govt,School,01309130428
Sylhet,Sylhet,Dakshin Surma,130427,BOIRAGI BAZAR HIGH SCHOOL,BOIRAGI BAZAR,JALALPUR,Non-Govt,School,01712166632
Sylhet,Sylhet,Dakshin Surma,130418,JALALPUR HIGH SCHOOL,KADIPUR,JALALPUR,Non-Govt,School,01717846613
Sylhet,Sylhet,Dakshin Surma,130423,HAZI RASHID ALI HIGH SCHOOL,KAMAL BAZAR,KAMAL BAZAR,Non-Govt,School,01722033386
Sylhet,Sylhet,Dakshin Surma,130477,SYED KUTUB JALAL HIGH SCHOOL,BHANGI,KHALOMUK BAZAR,Non-Govt,School,01925161514
Sylhet,Sylhet,Dakshin Surma,130485,HAZI MOHAMMAD RAZA CHOWDHURY HIGH SCHOOL,NOIKHAI,KHALOMUKH BAZAR,Non-Govt,School,01715607884
Sylhet,Sylhet,Dakshin Surma,130463,IQRA IDEAL HIGH SCHOOL,ALINAGOR,LALA BAZAR,Non-Govt,School,01717896774
Sylhet,Sylhet,Dakshin Surma,130484,MOHAMMAD ABDUL AHAD HIGH SCHOOL,LAKSHMIPUR,LALABAZAR,Non-Govt,School,01309130484
Sylhet,Sylhet,Dakshin Surma,130479,ADARSHA HIGH SCHOOL RUSTOMPUR,RUSTOMPUR,MOHAMMADPUR,Non-Govt,School,01715598470
Sylhet,Sylhet,Dakshin Surma,130464,BIBIDOIL GIRLS HIGH SCHOOL,BIBIDOIL,PACHIM BHAG,Non-Govt,School,01718755326
Sylhet,Sylhet,Dakshin Surma,130472,RAKHAL GONJ K C HIGH SCHOOL,DOULOT PUR,RAKHALGONJ,Non-Govt,School,01717131889
Sylhet,Sylhet,Dakshin Surma,131129,JAPAN-BANGLADESH FRIENDSHIP SCHOOL,DAUDPUR,RENGA DAUDPUR,Non-Govt,School,01309131129
Sylhet,Sylhet,Dakshin Surma,130475,SILAM PL. MULTILATERAL HIGH SCHOOL,SILAM,SILAM,Non-Govt,School,01309130475
Sylhet,Sylhet,Dakshin Surma,130468,SIRAJ UDDIN AHMED ACADEMY,SREERAMPUR,SREERAMPUR,Non-Govt,School,01716129836
Sylhet,Sylhet,Dakshin Surma,130469,PROGATI HIGH SCHOOL,BODIKONA,SYLHET,Non-Govt,School,01737701614
Sylhet,Sylhet,Dakshin Surma,131234,BOLDI IDEAL MULTILATERAL HIGH SCHOOL,BOLDI,SYLHET,Non-Govt,School,01744181512
Sylhet,Sylhet,Dakshin Surma,130409,JALALABAD BL. HIGH SCHOOL,GUP SHAHAR,SYLHET,Non-Govt,School,01715745050
Sylhet,Sylhet,Dakshin Surma,138461,ANILGONJ JUNIOR HIGH SCHOOL,ANILGONJ,JALALPUR,Non-Govt,School,01711967215
Sylhet,Sylhet,Dakshin Surma,138664,HASHIMI MODEL ACADEMY,LALPUR,KAMAL BAZAR,Non-Govt,School,01712760326
Sylhet,Sylhet,Dakshin Surma,138285,AKOTA ACADEMY,SHORISHPUR,KHALOMUKH BAZAR,Non-Govt,School,01715417200
Sylhet,Sylhet,Dakshin Surma,130482,MONIR AHMED ACADEMY,TURUK KHOLA,RENGA DAUDPUR,Non-Govt,School,01715003467
Sylhet,Sylhet,Dakshin Surma,138613,HAZRAT CHANDE ALI SHAH MEMORIAL JUNIOR HIGH SCHOOL,CHANDAI,SADAR,Non-Govt,School,01712639161
Sylhet,Sylhet,Dakshin Surma,131115,HAZRAT AYESHA SIDDIQUA (R) JUNIOR SCHOOL,¿¿¿¿ ¿¿¿¿¿¿¿,¿¿¿¿¿¿¿¿¿,Non-Govt,School,01719235695
Sylhet,Sylhet,Fenchuganj,130241,KASIM ALI GOVT. MODEL HIGH SCHOOL,RAJONPUR,FENCHUGANJ,Govt.,School,01715388518
Sylhet,Sylhet,Fenchuganj,137215,PATANCHALK GOVT. PRIMARY SCHOOL,PATANCHALK,RANGAHAZIGANJ,Govt.,School,01705643294
Sylhet,Sylhet,Fenchuganj,130245,DONARAM HIGH SCHOOL,DONARAM,DONARAM,Non-Govt,School,01712402710
Sylhet,Sylhet,Fenchuganj,130238,FARIZA KHATUN GIRLS HIGH SCHOOL,FENCHUGANJ,FENCHUGANJ,Non-Govt,School,01716567526
Sylhet,Sylhet,Fenchuganj,130247,SYED RIYASAT ALI HIGH SCHOOL,KAYASTHA GRAM,FENCHUGONJ,Non-Govt,School,01732240144
Sylhet,Sylhet,Fenchuganj,130242,GHILACHHARA DWIMUKHI HIGH SCHOOL,NIJ GHILACHHARA,JUDISTIPUR,Non-Govt,School,01717279458
Sylhet,Sylhet,Fenchuganj,130246,UTTAR KUSHIARA SECONDARY SCHOOL,KATALPUR | ASHIAN HIGH WAY,RENGA HAZIGANJ,Non-Govt,School,01731114680
Sylhet,Sylhet,Fenchuganj,130243,PURAN BAZAR PUBLIC MODEL HIGH SCHOOL,NIJAMPUR,SAR FACTORY,Non-Govt,School,01712556530
Sylhet,Sylhet,Fenchuganj,130250,SYED AFROZ FIROZ ACADEMY,RAJONPUR,FENCHUGONJ,Non-Govt,School,01309130250
Sylhet,Sylhet,Fenchuganj,130239,NATURAL GAS FERTILIZER FACTORY SCHOOL,B.I.D.C,F. F. FACTORY,Non-Govt,School,01797162651
Sylhet,Sylhet,Golapganj,137848,DAKSHIN BAGHA GOVT. PRIMARY SCHOOL,BAGHA,BAGHA,Govt.,School,01743012690
Sylhet,Sylhet,Golapganj,137212,BORAYA GOVT. PRIMARY SCHOOL,HILALPUR,HATIMGANJ,Govt.,School,01733083431
Sylhet,Sylhet,Golapganj,130282,BANIGRAM BAHARGRAM HIGH SCHOOL,AHAI,BANIGRAM,Non-Govt,School,01309130282
Sylhet,Sylhet,Golapganj,130274,BARAYA HIGH SCHOOL,KISMAT MAIJBHAG,BARAYA,Non-Govt,School,01731289115
Sylhet,Sylhet,Golapganj,131107,HAZIPUR IDEAL JUNIOR SCHOOL,HAZIPUR,BRAYA,Non-Govt,School,01712051465
Sylhet,Sylhet,Golapganj,130277,BAGHIRGHAT HIGH SCHOOL,BAGIRGHAT,BUDHBARI BAZAR,Non-Govt,School,01715272708
Sylhet,Sylhet,Golapganj,130305,AL-EMDAD HIGH SCHOOL,CHANDARPUR,CHANDARPUR,Non-Govt,School,01717931911
Sylhet,Sylhet,Golapganj,130279,LOKSHONA BOND ADARSH HIGH SCHOOL,LAKSHANABAND,CHOWDHURY BAZAR,Non-Govt,School,01715776443
Sylhet,Sylhet,Golapganj,130275,MOFOZZIL ALI HIGH SCHOOL,ALAMPUR,DEPUTI BAZAR,Non-Govt,School,01733083622
Sylhet,Sylhet,Golapganj,130264,SHAHJALAL ADARSHA HIGH SCHOOL,DASHIN VAG,FULBARI,Non-Govt,School,01716784602
Sylhet,Sylhet,Golapganj,130262,DAKSHIN BHAG S E SHAZID ALI & EASADAH ALI SCHOOL,DAKSHIN BHAG,KOYLASH,Non-Govt,School,01733083626
Sylhet,Sylhet,Golapganj,130270,MURADIA SABURIA HIGH SCHOOL,LAKSHMIPASHA,LAKSHMI PASHA,Non-Govt,School,01726961874
